licence_profile_name,document_type,title,document_date,compliance_status,compliance_date,document_url,profilenumber,licenceprofileid
Grange - D0381,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-05-23T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6a1cb73c-76f9-ed11-a350-0050568a2d1a,D0381,7e3242c0-4358-4920-ba41-96438191ec40
Bunclody - D0163,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-05-26T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6a43e9bf-529f-ea11-a326-0050568a2d1a,D0163,77796bea-35cc-4d3a-9e2f-38bc7e2a041b
Ballyheigue - D0186,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-05-26T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6a4820c9-589f-ea11-a326-0050568a2d1a,D0186,e264b9ef-6a03-4347-81f7-b29662ee0ca2
Carrigtwohill and Environs - D0044,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-06-26T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6a59ae02-ff13-ee11-a350-0050568a2d1a,D0044,f30c9103-ac93-4c9b-a488-c0f3d05fa465
Athea - D0508,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6a5aa252-f81c-ef11-a367-0050568a2d1a,D0508,0be5c5d3-00c1-43b9-90cb-e7ea4779d785
Kilpedder - D0416,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-07-23T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6a5bd426-b1eb-eb11-a337-0050568a2d1a,D0416,6360e1d2-3404-4674-8e12-1a76aa2b989a
Ringaskiddy Village - D0436,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-06-13T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6a5ebf2f-d409-ee11-a350-0050568a2d1a,D0436,b086bf14-0591-41d3-a573-9c067967c2eb
Allenwood - D0493,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-03-09T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6a624d96-6cbe-ed11-a34d-0050568a2d1a,D0493,9cb217c7-9726-4cd7-9274-180b04867c84
Corofin - D0434,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-05-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6aa0293e-c3a0-ea11-a326-0050568a2d1a,D0434,43d7c907-3a62-48a3-bbdb-ed15e8d77781
Letterkenny - D0009,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-04-27T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6ac57c48-e5e4-ed11-a34f-0050568a2d1a,D0009,b9eb9049-4c01-4702-81bb-391bc63641a5
Boliden Tara Mines Limited - P0516,Requests for Approval and Site Reports,Response to Site Audit (SV29337) Report,2025-04-22T00:00:00,Closed,2024-12-19T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6afdf2c2-1fbe-ef11-a36d-0050568a2d1a,P0516,87b64801-f4eb-4205-9197-0233586a0f2e
Birr - D0109,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-06-24T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6b03a6b6-dfd4-eb11-a336-0050568a2d1a,D0109,968aeff0-4daf-45f9-8ca7-1b5289691c17
Greystones - D0010,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-03-01T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6b070237-5099-ec11-a340-0050568a2d1a,D0010,be0e050e-e607-4daf-b829-5d979b2c6f71
Borrisoleigh - D0323,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-11-07T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6b13f02b-af5e-ed11-a34c-0050568a2d1a,D0323,9e254c19-10fa-4423-99c6-586fdc7d20f1
Askeaton - D0315,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-04-26T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6b158a14-44e4-ed11-a34e-0050568a2d1a,D0315,8157da6f-69b0-4282-bcef-83b2986a5ab8
Durrus - D0545,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6b1f50fb-951d-ef11-a367-0050568a2d1a,D0545,41e8bd6e-739c-e711-89bf-0050568a69e2
Clogh - Moneenroe - D0340,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-05-13T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6b1fe294-08b4-eb11-a334-0050568a2d1a,D0340,bc47284c-5257-4810-8dc7-17fc7fed369b
Adare - D0312,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6b2cbbdf-f61c-ef11-a367-0050568a2d1a,D0312,69a228ce-6ff7-415c-84eb-6a8ede955eb3
Collon - D0261,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6b3382cf-d01c-ef11-a367-0050568a2d1a,D0261,a8fb3812-8f3e-44b6-a3c2-f96a49bd35e7
Blacklion - D0498,Annual Environmental Report,D0498-01_2018_AER,2025-04-22T00:00:00,Closed,2019-07-23T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6b405221-21ad-e911-a31a-0050568a2d1a,D0498,88731052-49ce-4c51-bb99-1763eb0597ab
Spiddal - D0396,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-05-20T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6b5cc108-46b9-eb11-a335-0050568a2d1a,D0396,969d54e0-a979-4ff2-8dc7-c17d51573ab9
Tallanstown Sewerage Scheme - D0270,Annual Environmental Report,D0270-01_2018_AER,2025-04-22T00:00:00,Closed,2019-03-06T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6b5eb3e0-2340-e911-a312-0050568a2d1a,D0270,97db42cd-6071-4b41-9e1b-d9ee53a663dc
Leitrim Village - D0278,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-27T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6b7eb2f9-321c-ef11-a367-0050568a2d1a,D0278,42e6c987-6b00-4e61-95d9-1f8c9f61d404
Ballingarry - D0507,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-04-20T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6b9dac0b-93c0-ec11-a341-0050568a2d1a,D0507,c32b4c6b-93a7-448f-8fec-6fdaeeb389d4
Ballyhale-Knocktopher - D0530,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-06-14T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6befea3e-f7eb-ec11-a344-0050568a2d1a,D0530,6f16d0ab-de70-497c-aaa6-08ea929ee7c1
Nenagh - D0027,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-06-05T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6c09e297-4323-ef11-a367-0050568a2d1a,D0027,e3c3fce7-f3c3-4d64-9da0-c61103c07089
Ballineen-Enniskeane - D0472,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-06-06T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6c0d66ec-1524-ef11-a368-0050568a2d1a,D0472,0537776c-64cd-479c-adb2-68a868b3bd2d
Mullaghmore - D0239,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-05-20T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6c20633c-40d8-ec11-a344-0050568a2d1a,D0239,8ba13248-8e03-4b22-90ad-a874a8004908
Kinvara - D0276,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-04-26T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6c859ce3-71c5-ec11-a341-0050568a2d1a,D0276,15edace5-26ec-4fc3-8b7c-b57d4f5101e9
Rathoe - D0240,Annual Environmental Report,AER 2018,2025-04-22T00:00:00,Closed,2019-03-12T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6c872fb2-f044-e911-a312-0050568a2d1a,D0240,7496ce38-eb30-445f-ba67-cb5ff4404958
Killea - D0537,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-06-04T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6c8a1173-44a6-ea11-a326-0050568a2d1a,D0537,4f8f9583-791d-4d3b-a992-001b39abe9fa
Ballyshannon - D0128,Annual Environmental Report,AER 2018,2025-04-22T00:00:00,Closed,2019-03-12T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6c90bea7-ed44-e911-a312-0050568a2d1a,D0128,8c00708a-c27d-49e1-a333-bb4d4ce88155
Kanturk - D0203,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6ca46218-c41d-ef11-a367-0050568a2d1a,D0203,5edb03b2-3a3c-4976-a957-7fe86430f831
Ballaghaderreen Wastewater Treatment Works - D0123,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-05-05T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6cad9e0a-b18e-ea11-a325-0050568a2d1a,D0123,e05b79e8-ad04-4ee1-a97c-aa7437cbbec6
Kilrush - D0075,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-06-01T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6cb534f5-b1c2-eb11-a335-0050568a2d1a,D0075,cc723944-8bb3-4511-88b5-c29e42787726
Glenbeigh - D0286,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-05-26T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6cd063bd-d8fb-ed11-a350-0050568a2d1a,D0286,5b302593-499d-4893-aae6-49d9941116c0
Stradbally - D0353,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6ce26349-ff1c-ef11-a367-0050568a2d1a,D0353,0a512f1c-b0fb-4bf4-a752-87def65c2b8d
Ballyhaunis - D0069,Annual Environmental Report,AER 2018,2025-04-22T00:00:00,Closed,2019-03-04T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6cf384f1-9a3e-e911-a312-0050568a2d1a,D0069,9e8a0345-76ab-4699-933e-75a3feedbcd0
Longwood - D0250,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-03-01T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6d163854-5699-ec11-a340-0050568a2d1a,D0250,7409defe-b817-4efa-9841-51db99902c0b
Kentstown - D0479,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-03-01T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6d1c245c-5b99-ec11-a340-0050568a2d1a,D0479,24b28206-716f-4784-9c96-a552cac54db8
Ballycotton - D0516,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-07-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6d95231f-b7ef-eb11-a337-0050568a2d1a,D0516,acaa4000-dc46-4949-8e4d-376e1c778016
Allenwood - D0493,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-03-01T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6d988b7a-5c99-ec11-a340-0050568a2d1a,D0493,9cb217c7-9726-4cd7-9274-180b04867c84
Courtmacsherry and Timoleague - D0294,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-10-11T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6da0502b-4868-ee11-a352-0050568a2d1a,D0294,3a6eeb1b-6033-44e3-b45d-72e2eb2014f3
Kilnaleck - D0500,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-05-12T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6db2493c-9ff0-ed11-a34f-0050568a2d1a,D0500,a0d792ea-657c-43ee-a91a-201391777210
Ballycotton - D0516,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-06-09T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6de9bc86-d106-ee11-a350-0050568a2d1a,D0516,acaa4000-dc46-4949-8e4d-376e1c778016
Carrignavar - D0517,Annual Environmental Report,AER 2022 ,2025-04-22T00:00:00,Closed,2023-06-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6dfb7ab2-ba15-ee11-a350-0050568a2d1a,D0517,5bb98fbb-a796-4e71-b21f-48e30ae86d7e
Courtmacsherry and Timoleague - D0294,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-05-30T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6e0d788b-11e0-ec11-a344-0050568a2d1a,D0294,3a6eeb1b-6033-44e3-b45d-72e2eb2014f3
Glenties - D0210,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-07-02T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6e50175c-4cbc-ea11-a328-0050568a2d1a,D0210,d16fdaed-1dac-4ab4-9425-865b898baab2
Ballylongford - D0459,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-05-06T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6e5162d8-46cd-ec11-a342-0050568a2d1a,D0459,8490c416-676c-4219-abec-d556413d1339
Laragh - D0415,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-03-04T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6e51c016-067d-eb11-a332-0050568a2d1a,D0415,9d86d64d-9b3b-48ad-af4e-7f031395b290
Cloghan - D0369,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-04-08T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6e7ae3e1-8e79-ea11-a325-0050568a2d1a,D0369,fac4ff52-550d-4916-baa1-04b600162e1e
Borrisoleigh - D0323,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6e8f0b3c-021d-ef11-a367-0050568a2d1a,D0323,9e254c19-10fa-4423-99c6-586fdc7d20f1
Fermoy - D0058,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-07-09T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6eb31bfd-ea3d-ef11-a368-0050568a2d1a,D0058,e838565f-b2af-4676-88ad-4c698d3c2f1f
Dunleer - D0111,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-05-06T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6ee2ddd2-988f-ea11-a325-0050568a2d1a,D0111,30a57593-441a-41fd-81f8-94f607fd4f54
Kells - D0127,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6ee35235-d61c-ef11-a367-0050568a2d1a,D0127,63ffe3ec-a34d-4ff2-9db9-4b3fe294c79c
Carrigtwohill and Environs - D0044,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-06-14T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6eef7820-f5eb-ec11-a344-0050568a2d1a,D0044,f30c9103-ac93-4c9b-a488-c0f3d05fa465
Fieries - D0460,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-06-15T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6ef1ddb7-adec-ec11-a344-0050568a2d1a,D0460,14d32f03-d18f-4355-bfff-7d24eb2e3ce1
Granard - D0187,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-06-07T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6ef94e1c-64e6-ec11-a344-0050568a2d1a,D0187,b04efb2d-535f-4b5a-8096-8fa17caea0a4
Clogheen - D0453,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-05-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6eff5632-e7a0-ea11-a326-0050568a2d1a,D0453,a601570d-5816-42c9-8208-6ee04bcd179b
Blarney - D0043,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-06-05T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6f13dd77-4523-ef11-a367-0050568a2d1a,D0043,b04eb3bc-3639-476a-8c5c-6369c77ba287
North Cobh - D0140,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-05-26T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6f313063-519f-ea11-a326-0050568a2d1a,D0140,9306d8c4-5a50-43f0-addf-5405a9392295
Mullagh Waste Water Treatment Works - D0252,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-07-16T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6f5a7d80-6bc7-ea11-a328-0050568a2d1a,D0252,ea0ccc9e-2a42-4183-b8cc-9c0392bb4b9b
Falcarragh - D0343,Annual Environmental Report,D0343-01_2018_AER,2025-04-22T00:00:00,Closed,2019-05-14T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6f5c5f40-4a76-e911-a317-0050568a2d1a,D0343,56ee6083-6210-4d82-8e4e-c87a13c8fb20
Fenagh Wastewater Treatment Plant - D0246,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-05-13T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6f5df6bb-fab3-eb11-a334-0050568a2d1a,D0246,f7043c86-1377-45db-a1be-d1603f5c534e
Tirlán Limited - P0794,Monitoring Returns,NC027956_ Monitoring_The differential pressure recorded during the EPAs monitoring event at Emission,2025-04-22T00:00:00,Closed,2024-05-09T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6f5ed2a9-e50d-ef11-a365-0050568a2d1a,P0794,5e3675af-cba6-4aad-86c1-ad79abfe215c
Kilmore Quay Village and Environs - D0232,Annual Environmental Report,AER 2018,2025-04-22T00:00:00,Closed,2019-04-11T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6f7a9e22-465c-e911-a316-0050568a2d1a,D0232,5306f060-c23e-49f6-b869-0e8978685671
Dromahane and Environs - D0302,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-07-01T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6f7affa7-82da-eb11-a336-0050568a2d1a,D0302,cb776025-8abf-4884-a275-7e7090f0b5af
Ballyhaise - D0496,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-04-14T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6f9d57c1-fbbb-ec11-a341-0050568a2d1a,D0496,54d47372-330b-428d-8bcf-90fdcf740576
Ballaghaderreen Wastewater Treatment Works - D0123,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-03-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6fa60b07-25ce-ed11-a34e-0050568a2d1a,D0123,e05b79e8-ad04-4ee1-a97c-aa7437cbbec6
Ringaskiddy Village - D0436,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-05-13T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6fbafc63-f3b3-eb11-a334-0050568a2d1a,D0436,b086bf14-0591-41d3-a573-9c067967c2eb
Kanturk - D0203,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-07-08T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6fd640c5-07e0-eb11-a336-0050568a2d1a,D0203,5edb03b2-3a3c-4976-a957-7fe86430f831
Abbeydorney - D0417,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-07-12T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7010bfa3-9920-ee11-a350-0050568a2d1a,D0417,cc495caf-3312-456f-a286-8fdc88283193
Campile - D0409,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=70127e5e-001d-ef11-a367-0050568a2d1a,D0409,9b8c9235-7cf7-463e-8132-62fe2db7f10a
Graignuenamanagh Tinnahinch - D0155,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-05-10T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7025f383-39d0-ec11-a342-0050568a2d1a,D0155,57641435-017c-404d-b881-a9274fa85e66
Kilmacow - D0525,Annual Environmental Report,AER 2020 Rev 2,2025-04-22T00:00:00,Closed,2021-07-21T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7065c753-13ea-eb11-a337-0050568a2d1a,D0525,22c452f7-2d93-46fa-95a8-f388f7192348
Boyle Wastewater Treatment Works - D0121,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-06-09T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=70878fa2-fae7-ec11-a344-0050568a2d1a,D0121,c350d028-2914-480d-8f80-fee17e5a7cb9
Carlow - D0028,Annual Environmental Report,AER 2018,2025-04-22T00:00:00,Closed,2019-03-12T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=708d352a-ec44-e911-a312-0050568a2d1a,D0028,2a51eb6c-7f4c-43ce-aea9-cc4b6b9f95db
Ballymore Eustace - D0238,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-03-01T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7096185f-3cb8-ed11-a34d-0050568a2d1a,D0238,e6eb8b77-2873-4be0-827e-9f2c2f89227c
Newmarket on Fergus - D0079,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-06-26T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=70b560f0-0214-ee11-a350-0050568a2d1a,D0079,1ad9152b-b7be-4faf-84bc-46b557593cb4
Gowran - D0335,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-06-07T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=70c0c80b-49e6-ec11-a344-0050568a2d1a,D0335,3cffd03a-3a88-450e-9bf9-d72f3cb614e0
Longwood - D0250,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-05-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=70d2dbb8-da1c-ef11-a367-0050568a2d1a,D0250,7409defe-b817-4efa-9841-51db99902c0b
Lusk - D0122,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-04-08T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=70eae58a-9c79-ea11-a325-0050568a2d1a,D0122,62cdf801-e37b-43a0-a681-5d06c58e3c3b
Greystones - D0010,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-02-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=70fb86a8-73b7-ed11-a34d-0050568a2d1a,D0010,be0e050e-e607-4daf-b829-5d979b2c6f71
Ballinasloe Town and Environs - D0032,Annual Environmental Report,AER 2019,2025-04-22T00:00:00,Closed,2020-05-20T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=70fd2b07-a69a-ea11-a326-0050568a2d1a,D0032,d356c7ab-2269-4a92-b54a-583fae62b185
Piercetown and Environs - D0406,Annual Environmental Report,AER 2020,2025-04-22T00:00:00,Closed,2021-05-13T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=71050767-09b4-eb11-a334-0050568a2d1a,D0406,a6389e95-054f-4858-aec3-ea9f2bd0f64f
Strandhill - D0107,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-05-10T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=710599c8-3fd0-ec11-a342-0050568a2d1a,D0107,4ca46a88-15cf-4002-9a9b-b27ffc26a3ac
Rosslare Harbour - D0165,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-05-17T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=714950e6-caf4-ed11-a34f-0050568a2d1a,D0165,bcc5e56f-156c-4b8a-a540-05a4aa04764c
Ferns and Environs - D0169,Annual Environmental Report,AER 2023,2025-04-22T00:00:00,Closed,2024-06-05T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=716468ba-2923-ef11-a367-0050568a2d1a,D0169,b1e5f1a2-34ef-4e75-bbae-4f1a66696db5
Fahan - D0535,Annual Environmental Report,AER 2022,2025-04-22T00:00:00,Closed,2023-05-22T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=7191ba04-95f8-ed11-a34f-0050568a2d1a,D0535,b60e73c2-80de-4b52-966e-0e7a2eb8d413
Cloghan - D0369,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-03-01T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=71a4120b-5a99-ec11-a340-0050568a2d1a,D0369,fac4ff52-550d-4916-baa1-04b600162e1e
Ballinrobe Town - D0070,Annual Environmental Report,AER 2021,2025-04-22T00:00:00,Closed,2022-05-12T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=71d4f0e2-d8d1-ec11-a342-0050568a2d1a,D0070,895249ed-27e2-4855-b925-965b2c60f142
